x	y	num
-0.5231	8.5781	2
0.3733	11.2683	2
0.7289	12.3518	2
-1.6847	9.191	2
-1.2498	12.5834	2
-0.8297	10.625	2
-0.0396	9.6427	2
0.2423	9.8093	2
-0.5695	10.3653	2
0.162	9.4599	2
4.583	9.301	2
-0.3194	11.3061	2
0.6389	11.6058	2
0.1688	9.4399	2
-0.1547	9.1739	2
0.3784	10.3795	2
-1.4089	8.7335	2
0.116	10.2468	2
1.5504	14.8796	2
0.8405	12.5125	2
-0.45	9.0857	2
-0.2602	8.7151	2
0.2835	9.9123	2
2.6653	10.1879	2
-1.3275	8.0413	2
0.3323	10.1981	2
-0.8427	8.9327	2
0.3573	11.2078	2
-0.2654	8.1895	2
0.9502	11.9655	2
-0.1873	8.4161	2
-0.0643	6.2066	2
0.0849	10.5038	2
0.213	10.0906	2
-0.121	9.9006	2
-0.2537	9.4803	2
-0.3811	8.1519	2
0.2224	7.5702	2
0.6357	10.8618	2
0.0843	9.8075	2
-0.1625	10.5795	2
1.3681	10.4512	2
0.4366	10.2923	2
3.1811	5.143	2
0.6434	11.9318	2
-0.0403	8.8954	2
-0.5992	8.2403	2
0.602	10.3708	2
0.0161	9.678	2
0.7058	13.0274	2
0.4306	10.4078	2
-0.1063	9.0613	2
-0.1481	9.6889	2
0.9358	10.9613	2
-2.1772	10.5046	2
0.2314	9.6826	2
-0.1303	8.9976	2
1.4597	10.3455	2
0.8349	11.5853	2
-0.3409	10.2333	2
0.3151	10.0494	2
0.7892	10.1981	2
0.3119	11.7918	2
0.014	12.0843	2
1.8578	10.4035	2
0.6432	13.0011	2
-2.5514	12.2595	2
0.0676	10.9417	2
-0.3014	10.0963	2
1.2092	13.6561	2
0.2121	9.8484	2
0.3076	10.1135	2
-0.4505	8.7113	2
-1.1832	9.7358	2
3.0474	11.8454	2
0.8739	9.5455	2
0.6617	12.2449	2
0.2211	9.8968	2
0.5488	10.6746	2
-0.6346	8.4113	2
-0.9397	11.0623	2
-2.2558	12.1817	2
-1.7978	8.2141	2
0.4096	10.1839	2
0.7917	11.0697	2
0.215	10.7712	2
-0.021	8.8282	2
-0.2627	9.2099	2
0.085	9.4452	2
-2.1891	9.9582	2
-0.3094	10.7702	2
0.4719	12.4318	2
-0.2056	8.4616	2
0.4176	11.9743	2
-0.3247	8.1947	2
-0.5463	8.4338	2
-0.9575	9.2126	2
1.5885	13.3891	2
0.2306	9.1707	2
0.3907	10.6077	2
1.1932	13.1802	2
0.2993	9.1535	2
-0.2048	10.5287	2
0.1816	10.6415	2
-1.2814	11.4836	2
0.7955	9.7842	2
-1.0085	9.8033	2
2.0356	10.3579	2
-0.6058	8.3046	2
0.5415	10.6037	2
0.414	11.391	2
0.4193	10.3214	2
0.0287	8.3747	2
-0.1525	8.8183	2
0.9447	10.9024	2
-0.5726	8.3989	2
-0.2095	7.8503	2
-0.5752	7.8931	2
0.2248	9.429	2
-0.3002	11.5442	2
-2.0567	10.3471	2
-0.1917	8.6811	2
0.4119	11.3981	2
0.8641	11.7008	2
0.7212	9.8955	2
-0.3057	8.2957	2
-0.2393	9.7676	2
0.7293	13.9564	2
0.2842	10.1369	2
-0.8622	8.846	2
-0.4011	8.1928	2
-0.4087	7.9714	2
-1.4243	9.5607	2
2.0928	9.305	2
0.1789	8.2071	2
-0.2468	8.1033	2
-0.5875	11.8153	2
0.3811	11.1559	2
0.9407	12.1997	2
0.1751	9.9376	2
0.0019	9.308	2
0.2694	10.0273	2
-0.7337	10.3998	2
0.6844	11.0255	2
0.3238	10.9331	2
1.8333	7.9306	2
-0.0747	8.9528	2
0.011	8.9613	2
0.8024	12.0257	2
0.5056	12.3899	2
-0.249	8.2766	2
1.0259	12.4911	2
-0.5181	12.5539	2
-0.153	8.7289	2
-0.3543	8.2006	2
-0.1451	8.561	2
0.009	10.3578	2
0.2491	10.7888	2
0.0753	9.1436	2
-0.6055	7.7887	2
0.2019	12.2919	2
0.0639	10.4136	2
0.0247	9.3764	2
1.0175	10.1857	2
-0.5411	10.1068	2
0.3373	11.1962	2
0.087	10.248	2
0.6494	10.457	2
0.2805	8.9282	2
0.5458	10.479	2
1.5052	17.9346	2
0.8868	11.7748	2
-0.8123	9.6716	2
-0.4579	8.041	2
0.1753	9.5822	2
0.1499	9.5953	2
0.332	11.651	2
0.9432	13.2756	2
-0.3375	8.0224	2
0.6283	10.7775	2
-0.376	8.3799	2
0.137	9.5068	2
3.964	8.242	2
-1.0603	12.5059	2
0.0544	9.2969	2
0.627	10.1856	2
-0.056	9.762	2
0.5104	12.3909	2
-0.0256	9.2826	2
-0.6378	9.5092	2
0.2968	10.2527	2
-0.159	8.8091	2
-0.4501	8.1985	2
-0.7521	11.1724	2
0.3156	8.5922	2
-0.2569	7.4646	2
1.6871	13.9614	2
0.8017	12.8443	2
0.12	9.1439	2
1.0677	12.7031	2
1.5492	11.4467	2
-0.2669	9.9389	2
-0.4073	7.8196	2
-0.3306	9.4705	2
0.0545	9.1936	2
-0.2616	8.1673	2
0.4152	10.7234	2
-0.2364	8.797	2
-0.6352	8.8113	2
0.1804	10.7428	2
3.1258	7.4789	2
-1.5843	10.1548	2
-0.1751	8.9553	2
0.734	13.3276	2
1.694	14.5127	2
-1.6288	8.6441	2
-0.1335	9.5668	2
0.7514	10.9957	2
-0.3338	9.0464	2
0.2959	11.7042	2
2.9788	10.3222	2
0.3492	9.1045	2
0.1665	12.0034	2
0.348	10.0563	2
0.0819	9.8472	2
4.3383	15.5251	2
0.2988	9.5083	2
-0.0541	8.8646	2
0.5445	10.9719	2
0.0717	6.3763	2
-0.0768	9.6309	2
0.1097	9.8976	2
0.271	10.1715	2
-0.1784	10.074	2
-0.0708	10.2904	2
-0.2493	9.6511	2
0.2127	9.6199	2
0.576	10.8386	2
-0.4469	7.9242	2
-1.5185	12.8675	2
-0.7124	10.4896	2
1.7032	12.3864	2
-0.5387	9.8602	2
-0.223	9.1961	2
0.4605	11.1951	2
-0.4256	8.0293	2
-0.4741	8.1169	2
-0.1992	8.3973	2
-0.0037	9.4096	2
3.8561	14.1902	2
0.2815	7.5382	2
0.9247	12.4987	2
-1.8611	8.5948	2
-0.0973	10.0599	2
-0.0905	8.7512	2
0.0174	10.3483	2
0.1272	10.1534	2
0.2379	9.742	2
-0.067	9.0692	2
-1.1036	11.2898	2
0.2837	10.2733	2
0.2841	12.2627	2
-0.3431	8.2157	2
0.2561	10.8358	2
0.5165	11.5154	2
-0.1239	9.1359	2
0.7133	11.8711	2
-0.3746	7.9572	2
-0.1881	9.1723	2
-0.8276	8.3393	2
-0.4494	8.189	2
-0.2568	9.0201	2
0.0312	9.5517	2
-0.0989	9.9122	2
0.9559	9.3832	2
0.6334	11.0194	2
-0.9074	9.5678	2
1.7952	6.9952	2
-0.8062	12.0518	2
-0.1189	8.8351	2
1.1852	14.2751	2
-0.5697	9.3459	2
-0.316	8.4913	2
-0.2437	11.4958	2
-0.3222	8.1725	2
-0.1974	10.5948	2
-0.2592	8.1982	2
-0.6047	8.1792	2
-1.0154	6.3112	2
1.0409	8.4991	2
0.3944	11.5126	2
-0.1894	8.8139	2
0.1905	10.1637	2
0.4037	11.6137	2
-0.7266	10.8166	2
0.2294	10.4945	2
0.1471	9.8983	2
0.697	12.0437	2
-3.4688	8.6252	2
-0.305	9.4444	2
0.0057	11.3733	2
1.5679	12.9482	2
-0.2946	8.1112	2
-1.3306	8.7324	2
0.1171	9.4969	2
2.0071	14.7368	2
0.3991	11.362	2
-0.2204	8.9997	2
-0.7021	8.8157	2
-0.2461	12.802	2
0.5857	11.1197	2
0.3891	10.6136	2
0.0003	9.6556	2
-2.141	9.1444	2
-0.4176	10.8044	2
0.7845	12.5933	2
0.8733	9.8957	2
-0.5994	10.0087	2
-0.0504	9.9132	2
-2.4694	10.0139	2
0.08	10.22	2
0.3984	10.0356	2
0.7329	13.3216	2
0.4594	10.3361	2
0.804	11.4015	2
1.9389	11.6043	2
-0.2499	8.9036	2
0.8951	13.2754	2
0.1642	10.7243	2
0.2232	9.9084	2
-0.0819	10.5345	2
0.5322	10.985	2
-0.1225	9.8981	2
0.2185	9.1305	2
0.7806	10.447	2
-0.3811	7.9033	2
-0.9183	9.653	2
-1.6715	8.0093	2
-0.5438	8.9305	2
-0.1468	9.6959	2
0.4168	10.1089	2
3.4741	12.1544	2
-0.3111	8.3337	2
0.024	9.2582	2
0.3226	9.9278	2
-0.1554	8.9565	2
0.06	7.9538	2
0.5171	13.3479	2
0.0892	8.6261	2
0.9858	13.4739	2
-0.1761	9.2889	2
0.3923	10.3274	2
0.1322	8.2023	2
-0.6947	9.572	2
-0.3739	11.2653	2
0.3386	11.3708	2
-1.3018	10.191	2
-0.5705	9.573	2
0.3819	11.2581	2
0.0639	9.8919	2
-0.0032	12.2844	2
-1.3776	8.764	2
1.2749	13.247	2
1.0565	12.5053	2
-0.3216	8.9983	2
0.4068	10.5215	2
0.3101	10.1237	2
-0.1914	9.3469	2
-0.5136	8.0179	2
0.6907	10.1128	2
0.5721	10.8965	2
1.6204	12.359	2
0.8571	11.1104	2
0.1201	9.5279	2
-0.1019	10.1567	2
0.5054	8.7025	2
-0.8569	10.9405	2
-0.0368	10.5696	2
-0.5963	9.8578	2
0.6614	11.4089	2
0.5235	11.6597	2
-1.7448	9.8763	2
0.3236	10.6216	2
0.3137	11.006	2
-0.5259	9.0627	2
-1.3919	6.9897	2
-0.5237	8.3712	2
-0.0961	10.1624	2
-0.5368	8.9792	2
0.4651	10.1389	2
3.1542	10.6306	2
-0.1693	9.7148	2
0.2049	10.4539	2
-0.0795	7.1012	2
-0.5691	8.3994	2
-0.4763	9.4518	2
1.2713	13.8861	2
0.0993	8.8765	2
0.2405	9.8724	2
-0.2525	8.2376	2
-0.0484	9.4011	2
-0.1663	10.085	2
0.7217	11.0224	2
0.8786	9.1828	2
0.4777	13.2162	2
0.1618	11.666	2
-0.2689	9.5133	2
2.2645	15.481	2
0.2466	14.2413	2
0.4619	10.675	2
0.2262	11.6734	2
0.7976	13.2378	2
0.0916	9.5952	2
0.4556	11.2015	2
0.1102	10.6971	2
-0.2244	8.6655	2
-1.2393	5.2001	2
0.9234	11.2183	2
0.3253	9.1755	2
-0.3062	8.1202	2
1.3964	8.2426	2
1.9094	12.6422	2
-1.1256	9.8053	2
0.3524	9.3449	2
3.2528	13.9012	2
1.888	11.9183	2
0.1297	9.3237	2
-0.4811	8.1844	2
-0.4888	9.3079	2
4.8628	15.4699	2
1.0594	9.3998	2
1.0137	10.6619	2
0.0336	9.3224	2
-0.2901	8.5258	2
0.5037	10.6268	2
1.2869	11.2588	2
0.4919	11.0157	2
0.7787	8.772	2
1.0112	12.2631	2
-0.2862	10.3215	2
1.3202	13.4203	2
1.3301	14.0671	2
-0.4975	7.6958	2
-0.4832	8.2471	2
1.098	11.6358	2
0.8488	11.7484	2
-0.5598	10.6384	2
0.7416	10.1941	2
0.8946	12.9056	2
-0.3961	9.2109	2
-0.45	8.5805	2
-0.4091	8.5542	2
0.9027	8.7319	2
0.8678	9.3352	2
0.4301	11.4001	2
0.6309	10.4827	2
0.7043	12.5765	2
-1.0774	9.6462	2
0.4306	8.8138	2
1.064	11.2399	2
-1.535	11.0285	2
0.4661	10.5707	2
-0.6007	11.3468	2
0.5255	10.1568	2
0.8204	11.4593	2
0.0437	9.6558	2
-0.3435	10.8535	2
1.0637	12.9415	2
0.3994	10.38	2
-2.7742	9.835	2
0.5912	11.2054	2
-0.0035	9.3227	2
-0.1696	9.7066	2
-0.3517	8.3563	2
1.2386	10.5357	2
0.5171	10.7459	2
-0.6375	7.8353	2
-0.1521	9.5233	2
-0.0468	9.8123	2
2.1279	12.9713	2
3.04	12.3621	2
0.3691	10.9987	2
1.2331	12.5151	2
0.7588	11.0061	2
1.048	14.1891	2
0.0512	10.1141	2
1.2704	12.7017	2
-0.0655	10.1508	2
-0.5289	4.9386	2
0.6426	12.5565	2
-0.2064	10.0277	2
-0.3044	8.4972	2
-0.6529	9.3714	2
0.1129	9.3882	2
-3.2479	8.1281	2
-0.0392	8.9152	2
0.3544	10.6302	2
0.4869	9.6169	2
0.0171	9.595	2
-0.429	9.3467	2
0.341	10.056	2
0.9496	12.1138	2
0.1711	10.5003	2
-0.1565	9.6395	2
-0.1203	8.7427	2
0.7468	11.3558	2
0.9641	11.2694	2
0.2332	9.899	2
0.7669	10.5839	2
0.2876	9.9569	2
-0.4177	8.3246	2
0.5484	11.8017	2
-1.1955	8.0393	2
0.4986	11.2344	2
-0.1978	11.5844	2
0.4681	10.7229	2
-1.0706	11.6456	2
-0.9605	10.6126	2
-0.0073	9.3485	2
0.1038	9.9346	2
-0.2538	7.8781	2
-1.1413	8.7104	2
0.3084	11.9491	2
-2.9655	9.1854	2
1.102	12.2968	2
2.1088	10.0358	2
-0.1429	9.2577	2
0.5725	11.205	2
0.4146	10.8498	2
-0.3916	7.9517	2
-0.2531	9.6694	2
-0.2277	8.4604	2
0.2907	10.189	2
0.0335	9.726	2
0.6651	9.2218	2
0.035	9.2003	2
-0.1171	10.5858	2
-0.4585	9.2675	2
-0.3375	11.9253	2
0.8621	9.0639	2
-1.1136	9.2235	2
0.63	9.921	2
-0.0796	9.4588	2
1.26	9.4177	2
0.1542	11.6577	2
-1.7536	9.8704	2
0.1974	9.8417	2
0.3982	10.7831	2
-0.3781	8.3761	2
-0.7292	9.8842	2
0.5076	10.9085	2
-2.1816	10.6019	2
0.7401	11.0657	2
-0.5049	9.5397	2
-0.3734	10.1889	2
-0.4749	7.9945	2
0.7469	12.5026	2
0.3095	10.5129	2
0.0528	10.5051	2
0.8625	8.8165	2
1.1003	13.4201	2
0.4753	10.0995	2
0.5258	10.9857	2
0.0933	9.2009	2
-0.2816	8.4605	2
0.7045	10.605	2
0.1027	9.0855	2
-0.5745	7.601	2
1.6197	8.6188	2
-0.0946	8.9045	2
-0.1943	11.845	2
-0.0409	10.0504	2
0.2789	10.4055	2
0.4206	11.5823	2
1.1155	12.8116	2
-0.2202	9.3748	2
0.6411	11.1313	2
-1.6512	9.6132	2
2.3787	8.6865	2
-0.4523	9.5401	2
0.6061	7.3901	2
0.4403	10.2888	2
1.4187	11.6161	2
3.0612	12.2539	2
0.4802	10.3237	2
-0.3017	8.2126	2
0.1601	10.5143	2
-0.2844	8.9219	2
0.0436	9.6657	2
-1.658	8.895	2
-0.2469	8.3559	2
-0.2615	8.4047	2
-0.426	8.2223	2
0.6109	11.3142	2
-0.3268	9.1805	2
0.3035	10.6349	2
1.3893	8.822	2
0.8439	11.755	2
1.1478	13.3767	2
0.6408	10.7784	2
0.8646	8.1718	2
2.7879	11.3915	2
-0.4521	9.1714	2
-0.121	9.9054	2
0.1448	8.9768	2
-0.0206	10.9632	2
0.371	11.0986	2
-0.7768	8.2721	2
1.0865	9.8779	2
-0.3808	11.1982	2
-0.0336	10.4764	2
-0.3787	9.1659	2
0.5193	10.9959	2
-0.1329	9.118	2
-0.8397	7.8894	2
-0.5251	8.3981	2
0.8129	9.7189	2
0.1885	12.1638	2
0.2196	10.439	2
1.5686	10.6472	2
0.8111	13.229	2
-0.1771	8.9289	2
0.1115	9.9514	2
1.6246	9.8648	2
-0.2373	13.6322	2
4.0138	12.7565	2
0.5499	9.6045	2
0.6634	10.03	2
-0.1431	10.9548	2
0.3714	10.5013	2
0.1426	10.421	2
-0.4885	8.3523	2
0.8143	11.7334	2
0.2784	9.3289	2
1.1294	12.9746	2
-0.1442	10.1415	2
0.0308	9.9876	2
-0.4243	7.8167	2
-0.0485	8.9492	2
0.1879	8.2613	2
-0.5286	8.4494	2
-0.277	8.9374	2
-0.12	8.7234	2
-0.3168	8.9724	2
-0.289	7.6155	2
0.5776	12.4272	2
-0.4724	8.7412	2
-0.3729	9.0932	2
0.0613	9.2684	2
0.1429	10.48	2
0.3213	10.7723	2
0.9102	12.1308	2
1.3416	14.2618	2
-0.0149	9.0355	2
-0.5391	9.3941	2
-0.3143	12.7915	2
-1.2436	8.8127	2
0.0469	10.2589	2
1.4534	11.5099	2
0.3358	10.2025	2
0.0432	9.3915	2
-0.5663	9.0988	2
1.1247	12.8209	2
0.0468	10.1019	2
-0.5045	7.6347	2
0.5072	8.3273	2
-0.2056	9.3597	2
0.9519	12.7625	2
1.0793	14.251	2
-0.1508	8.5979	2
0.7359	9.3118	2
0.1763	11.0295	2
0.0057	8.6685	2
-0.0389	9.5864	2
-1.0429	7.5209	2
-0.4347	8.8628	2
0.2948	14.7241	2
0.3963	10.9305	2
0.5668	11.6857	2
0.2421	10.7251	2
-0.2006	9.5472	2
0.9352	11.9835	2
-0.1589	8.984	2
-0.4441	7.7727	2
0.5537	10.5232	2
0.5965	10.6264	2
0.3127	10.4719	2
0.638	11.8821	2
0.4371	9.9352	2
-0.1755	9.4314	2
0.0807	9.9197	2
-0.2104	9.3281	2
0.8704	11.9647	2
-0.5154	7.6617	2
0.403	10.7308	2
-0.4199	8.7117	2
0.2431	9.1681	2
-0.4338	9.3344	2
0.9357	10.762	2
-2.4756	12.4281	2
-1.4349	8.9284	2
-0.2442	9.8456	2
-0.3557	11.0094	2
0.4185	11.3287	2
0.0648	9.935	2
0.3541	10.706	2
0.9535	8.6431	2
0.3187	10.343	2
0.4038	10.9568	2
0.0522	9.3507	2
-1.1622	8.2422	2
0.3381	10.4321	2
-0.1154	8.9121	2
0.1744	10.3873	2
0.0865	10.2164	2
-0.3293	9.7767	2
-0.0006	9.9491	2
0.6016	13.7882	2
1.0766	13.3154	2
-0.9859	7.3923	2
-0.1009	8.5798	2
-0.0317	9.7046	2
-0.1315	8.1389	2
0.43	10.887	2
-0.1084	11.5668	2
0.6822	11.3812	2
0.1095	8.0578	2
0.0511	10.694	2
-1.1081	7.4713	2
0.8879	12.9173	2
0.2714	9.7406	2
0.5349	11.1771	2
1.4239	13.1157	2
0.097	8.8668	2
-0.6115	8.5036	2
-0.796	9.0179	2
-0.3316	-3.2155	3
-0.4401	-3.315	3
-1.0639	-1.952	3
-1.7463	-1.846	3
1.0565	-2.7138	3
-1.6375	-1.617	3
-1.5775	-0.3946	3
0.828	-2.6266	3
-2.1586	-2.4144	3
-1.2875	-2.5805	3
-0.7996	-0.6256	3
-0.5381	-2.1572	3
-0.6479	-1.2613	3
-0.4925	-2.7743	3
-0.2981	-1.5537	3
-1.1508	-1.6266	3
-0.3648	-3.2616	3
-1.1805	-1.4515	3
-0.9595	-1.6845	3
-1.6564	-0.8888	3
-1.8778	-1.1101	3
-1.888	-1.7415	3
1.7777	-4.7485	3
1.3331	-4.243	3
-0.0009	-0.999	3
2.3922	-3.3332	3
0.8916	-0.0092	3
-0.5743	-0.8813	3
-1.3418	-1.2907	3
-1.0453	-0.898	3
1.6362	-2.9103	3
-0.1537	-2.6458	3
1.7787	-4.5838	3
0.4181	-3.0141	3
1.1138	-2.1142	3
-1.4446	-1.7053	3
-0.2581	-3.2707	3
-1.1315	-1.0808	3
-1.7677	-1.3833	3
1.1778	-4.1615	3
1.4751	-2.8043	3
-1.5818	-2.0728	3
-0.973	-2.4955	3
-1.5504	-1.917	3
-1.6148	-0.599	3
-0.2836	-2.0025	3
1.513	-2.594	3
1.8358	-4.5114	3
-1.4575	-1.85	3
2.0974	-4.6913	3
-0.669	-1.7265	3
-1.7912	-0.8414	3
-1.6653	-1.8282	3
-1.633	-1.206	3
-1.7155	-2.5909	3
-0.5339	-0.542	3
0.6184	-3.2774	3
1.8659	-5.4966	3
-1.6581	-1.7527	3
-1.8235	-1.2037	3
-2.021	-1.8874	3
-1.8282	-1.575	3
-1.5272	-1.4752	3
0.9897	-1.4413	3
-2.0587	-1.1509	3
1.9629	-4.0181	3
1.8703	-3.2141	3
0.8407	-2.2268	3
-1.8848	-1.6347	3
0.6323	-3.5858	3
-2.0303	-1.0629	3
0.5505	-2.2165	3
0.2709	-0.7973	3
-2.1495	-0.1463	3
0.3643	-3.6514	3
-1.869	-1.1037	3
-2.1711	-1.4775	3
-0.1454	-2.2175	3
-0.2217	-1.7544	3
-0.9112	-0.9129	3
0.5469	-1.7296	3
-1.0531	-1.3079	3
-0.6029	-0.5258	3
1.0466	-4.0396	3
2.0199	-4.7461	3
1.4047	-2.8169	3
-0.9867	-0.397	3
-1.5092	-1.8571	3
1.5762	-3.3434	3
1.8389	-3.121	3
1.9649	-4.4295	3
-1.7694	-2.7195	3
-0.7547	-2.519	3
-0.7554	-1.3686	3
1.5475	-3.0505	3
0.3148	-3.6298	3
1.9388	-3.9943	3
0.1744	-1.4353	3
-1.6882	-1.5763	3
1.6148	-3.3062	3
-2.1482	-0.7648	3
-0.6096	-2.7277	3
0.0933	-3.429	3
0.101	-0.9672	3
1.1429	-3.5917	3
0.4288	-1.987	3
0.537	-1.9705	3
-0.4718	-2.1226	3
2.5507	-2.1471	3
1.4202	-2.4031	3
1.3473	-2.7198	3
-2.629	-0.9594	3
-0.5101	-1.2586	3
-1.7157	-2.6668	3
1.5424	-3.4669	3
0.6856	-3.8386	3
0.5381	-4.4719	3
-2.0889	-2.2346	3
-0.3753	-2.9009	3
-1.5129	-2.4736	3
1.9457	-4.6673	3
0.0001	-2.6765	3
-1.3819	-1.1938	3
1.5027	-3.0784	3
-1.3695	-0.8533	3
-1.6211	-0.634	3
0.4011	-2.6279	3
1.6838	-3.0805	3
0.9716	-2.1105	3
-2.0011	-1.2072	3
1.5511	-4.7743	3
0.7152	-1.8135	3
-0.4746	-4.3502	3
0.7468	-3.6692	3
-0.8484	-2.7085	3
-0.1925	-1.6539	3
0.4046	-1.8245	3
2.3222	-5.046	3
-0.645	-1.8445	3
0.1167	-2.3425	3
-1.0698	-3.1218	3
-2.3543	-1.0563	3
0.3843	-1.7448	3
-0.0576	-3.0978	3
1.9548	-2.4707	3
-0.7892	-2.5488	3
0.2616	-2.0757	3
-1.4304	-0.8078	3
0.1294	-2.2146	3
2.0545	-3.5718	3
0.7155	-0.4899	3
2.1105	-2.702	3
1.344	-2.633	3
0.4998	-1.0777	3
0.3461	-2.1916	3
0.345	-3.5667	3
0.202	-1.2072	3
-0.7364	-0.9265	3
-0.4812	-2.6223	3
-1.5577	-1.9136	3
-1.7705	-1.9547	3
-1.6576	-2.6964	3
-2.0181	-2.0316	3
-0.4027	-1.1795	3
-1.3532	-0.9255	3
1.6316	-4.3717	3
-0.8611	-1.2298	3
-0.4204	-1.9418	3
2.2123	-3.5406	3
-1.638	-1.1068	3
-0.4645	-1.17	3
-2.2478	-1.0501	3
1.7244	-3.361	3
-1.2123	-1.4329	3
-0.2291	-1.872	3
-0.7972	-2.2254	3
1.9353	-3.5415	3
0.8717	-1.7865	3
-0.4764	-0.8564	3
-0.5072	-0.9492	3
2.081	-3.9099	3
1.8007	-4.5475	3
1.9015	-4.0757	3
-1.6608	-1.6258	3
-1.4536	-1.9678	3
-1.9849	-3.1115	3
-0.4044	-0.188	3
1.5774	-3.4974	3
0.6265	-1.5174	3
-0.0803	-2.9374	3
1.9672	-4.8238	3
1.7087	-4.5945	3
-0.2561	-0.9873	3
-1.383	-2.191	3
-1.8816	-1.4195	3
-1.1606	-0.9023	3
1.7159	-4.0963	3
1.6629	-2.8654	3
0.8124	-4.0414	3
-1.5093	-1.9037	3
-1.5482	-0.3284	3
1.7463	-4.585	3
-0.6745	-1.4799	3
-0.286	-3.1748	3
-0.8276	-1.8848	3
-1.7183	-2.1789	3
0.8176	-1.1331	3
0.2667	-3.1417	3
-1.5145	-2.579	3
-1.4256	-2.471	3
-1.8726	-2.1165	3
-0.472	-0.6083	3
-2.1737	-0.9044	3
1.6476	-3.9127	3
-0.3923	-0.9837	3
-1.1166	-2.4148	3
-1.6465	-2.0538	3
-1.6451	-1.312	3
1.9652	-3.8109	3
-0.5762	-3.1729	3
-0.9137	-2.0227	3
0.3131	-1.0879	3
1.9111	-5.096	3
-1.606	-1.0353	3
0.4103	-3.5804	3
-0.2262	-0.9367	3
0.0708	-1.2979	3
-1.7063	-1.4698	3
-1.7566	-2.504	3
-0.337	1.0941	3
-1.9069	-0.8475	3
-1.2203	-1.4513	3
-0.7945	-0.9231	3
0.0462	-2.6744	3
-0.5679	-4.173	3
-0.5128	-1.13	3
0.2456	-0.9856	3
1.9552	-5.046	3
-1.7129	-1.8585	3
-2.3547	-1.2042	3
-1.4551	-2.1225	3
-1.3935	-1.8153	3
0.0783	-1.5338	3
-1.561	-2.6457	3
-0.682	-1.9445	3
1.1754	-1.6306	3
0.0598	-2.6224	3
-1.2311	-0.9576	3
1.9497	-4.6849	3
-1.2906	-1.5119	3
-0.3472	-1.9662	3
1.5972	-4.6565	3
-0.7448	-3.043	3
0.6872	-1.9116	3
-1.1423	-1.3572	3
-0.0201	-0.6007	3
0.3578	-1.5055	3
-0.3916	-1.4381	3
1.333	-2.4638	3
-0.5852	-2.5308	3
0.5686	-3.108	3
1.7694	-4.6078	3
-0.5857	-0.9556	3
0.6767	-2.6017	3
0.2763	-1.6637	3
-0.7638	-1.0982	3
-1.2535	-1.6732	3
-1.4726	-1.5434	3
-0.9875	-1.5488	3
-0.8153	-1.048	3
-2.3595	-1.7986	3
-1.9304	-2.159	3
1.0785	-1.7053	3
-1.8778	-2.2347	3
-0.226	-2.277	3
1.7076	-3.2365	3
-1.562	-0.9581	3
0.4046	-1.9682	3
-0.5142	-1.3202	3
-1.8281	-1.2625	3
-1.2436	-0.621	3
1.5449	-3.9987	3
-1.3972	-0.3585	3
-2.2667	-2.085	3
-1.8279	-0.8539	3
1.6305	-4.1011	3
-0.7632	-2.3973	3
1.3617	-2.6999	3
0.6882	-3.8149	3
0.3133	-3.1578	3
-2.1243	-2.0216	3
1.484	-4.9744	3
0.3215	-1.0575	3
-0.6238	-2.7145	3
-1.3955	-2.6589	3
1.705	-2.8726	3
-1.5796	-2.5787	3
-0.2112	-3.4716	3
-1.6145	-0.7548	3
-1.9413	-2.3299	3
1.3511	-2.253	3
-0.7136	-1.7092	3
0.5541	-2.521	3
0.9781	-0.9669	3
-0.4935	-3.3874	3
0.6044	-2.9233	3
1.3696	-4.3483	3
-1.4574	-1.6372	3
1.2261	-2.7701	3
-1.1742	-1.192	3
-0.4808	-3.0294	3
1.8495	-3.7945	3
1.6722	-4.9464	3
-0.0989	-2.2963	3
-1.1481	-2.1624	3
-1.354	-2.2037	3
-1.3098	-2.26	3
-1.0658	-1.9569	3
-1.1351	-2.7652	3
-1.6074	-2.3799	3
0.793	-3.9313	3
-0.3027	-2.2348	3
-0.4969	-1.3961	3
0.6981	-0.9357	3
-0.5636	-2.7902	3
-1.952	-1.7177	3
1.7792	-4.5842	3
1.8197	-3.676	3
0.3386	-3.2459	3
-0.2289	-1.0904	3
-0.4595	-1.1536	3
-1.2378	-1.1383	3
-1.9906	-2.3622	3
0.5884	-3.9097	3
-1.7007	-1.7711	3
0.0696	-1.0053	3
-0.2889	-2.2954	3
-0.4427	-1.3178	3
0.1194	-2.7162	3
-0.5209	-3.1135	3
1.8367	-4.9293	3
-1.9955	-2.3919	3
1.0531	-5.1505	3
1.7446	-4.9086	3
0.524	-1.9149	3
0.8999	-3.4235	3
-0.0132	-1.8788	3
-2.0631	-2.3626	3
-1.7766	-3.2872	3
-0.0997	-2.0902	3
-1.5596	-1.6695	3
-0.4178	-1.4037	3
-1.2079	-0.7743	3
-2.0725	-1.2988	3
0.7787	-3.4213	3
1.063	-2.9401	3
0.2653	-1.4286	3
-1.1428	-1.7081	3
-0.1436	-1.0389	3
-1.0088	-0.9098	3
1.1577	-3.1761	3
-1.7029	-2.6528	3
-1.7812	-2.4515	3
-0.1165	-2.6581	3
-0.6282	-0.9887	3
-0.9871	-1.0501	3
-0.5361	-0.7924	3
0.4232	-2.4342	3
0.9769	-2.4796	3
0.266	-2.5954	3
-1.6508	-3.3262	3
2.0065	-4.6472	3
