,gamma
3967,8.6879036125331
5796,8.687204774699238
5887,8.686978982194898
494,8.686285691836705
3022,8.683787428734506
5578,8.680594734626645
5316,8.678183615489752
2945,8.677046310632997
4611,8.675995248790905
748,8.675836412462031
1217,8.67535101822569
2620,8.67456464409016
3207,8.673747058429848
160,8.672988823227488
688,8.668598391595783
2493,8.665716042721815
3168,8.665648487882036
4889,8.661357158233917
3128,8.66047058418448
4694,8.659391715046263
2009,8.657018478054749
5265,8.656424270925527
5283,8.655417499152659
200,8.647940923676385
4822,8.647182848953534
1389,8.646862382818423
5261,8.646295728716424
4195,8.644888668496248
4421,8.63562641269084
3614,8.634328694018345
5588,8.629939791804352
1067,8.623352304308133
528,8.621493373847494
5226,8.62098990811213
2308,8.620871746609398
5506,8.61166062935209
2981,8.607342447296388
1158,8.607157628410517
3553,8.603362863396283
4808,8.601876370732755
123,8.60186627111502
271,8.596194556568179
906,8.594873865954115
4091,8.594859783061459
1138,8.593037818213473
3151,8.592183697712672
3884,8.591911941167929
2917,8.589408264100669
2689,8.587495795633561
1454,8.587285470666721
1493,8.58571613213618
2822,8.584860117094262
2254,8.576111063867195
4490,8.574949807512692
5764,8.574932043066841
4520,8.574069450399119
4868,8.573109356208956
3335,8.565900062438084
2410,8.565610903032658
4842,8.562406361633085
5198,8.561131502317712
5260,8.55859953601931
3118,8.550216968824218
947,8.550153013077182
3138,8.548191648584858
1714,8.54710203234882
3248,8.546759453511376
4704,8.545934632304379
2071,8.544917769869892
3353,8.544695269679245
1492,8.540941448090921
1687,8.539018741198387
3966,8.53898745342129
4877,8.534333446916266
3851,8.532215151809933
2626,8.528579856925825
4379,8.525060292161127
3672,8.52425464632836
2878,8.523615621705426
1536,8.519303879231574
1496,8.50974171659915
5255,8.507626974893325
3621,8.505023083454356
393,8.504288524223803
1918,8.502922232808567
5383,8.498867218516045
3370,8.497089813202754
2654,8.494756187146015
3494,8.494191587863847
1941,8.494172726029145
4881,8.484544122840704
1738,8.481292008437801
4471,8.47692742961131
22,8.473858623132593
1019,8.470547943300755
3794,8.469558714490644
2371,8.469274064326886
99,8.466730678274395
1117,8.466195556699258
2711,8.465342773429363
5343,8.462930506122625
5593,8.46000757336185
5520,8.457337709798333
925,8.45605719473608
394,8.440998601045461
459,8.438917480428238
3863,8.435554592628913
810,8.434556046233865
3957,8.434462470513127
1780,8.432422118238515
4001,8.432372561400223
3626,8.424778172481483
3870,8.42413913048704
3271,8.423314834039314
4413,8.422683242341742
3058,8.421696899669369
4816,8.418130234497317
4340,8.399922910342273
2504,8.395323807598412
995,8.395124082419533
2639,8.394382545594882
5845,8.394161880985763
4732,8.39240623514992
4791,8.392129684519844
4910,8.391737599570632
1823,8.391277668642564
4089,8.38883868022694
464,8.385882502984252
4077,8.380049008904011
1812,8.374682881169727
2135,8.372394303759794
2834,8.370002685430487
5197,8.362316733766507
3594,8.361676107906773
5803,8.357385496092114
184,8.35454972443785
4459,8.352009141242828
4246,8.346586795281917
5728,8.34635025355027
2158,8.34283653697049
2437,8.339840765278964
4824,8.33945123502057
2594,8.337979002304163
1118,8.330254433353211
5498,8.329329770091805
4828,8.325856040574939
3051,8.324531424276296
2824,8.324452202406894
3054,8.320916248543801
3953,8.318592432594228
3853,8.31738139605416
4245,8.314995255043769
5734,8.314444927988449
1935,8.313246859721552
774,8.310885945693947
4427,8.31051456962998
4316,8.309278833339482
1869,8.30846271844236
1886,8.306591020882214
4336,8.3065229021397
2877,8.303591772392586
291,8.29791888315028
2110,8.29440593422055
1662,8.293989474922173
317,8.291675766606067
3196,8.289879995103325
1573,8.28957437221807
5496,8.287831772442422
2686,8.285887619894579
3540,8.284677061837838
4487,8.28229820546824
4783,8.279569138378205
77,8.278995862367047
3947,8.278838193537828
5158,8.27575225663685
3144,8.2739770606819
3274,8.266776114114073
5693,8.266555485095378
2052,8.266266749430454
4174,8.26257194931871
3455,8.258817985353128
3260,8.25718017048131
4498,8.254738820726606
5906,8.2547250812782
344,8.251040076772052
5830,8.249069089866387
2070,8.248549781359982
2091,8.248336957357996
2766,8.247861536159881
706,8.245606795538215
2164,8.244299124190432
3790,8.244031827994785
2403,8.2407722585312
1889,8.234154479361269
2324,8.231368621811278
5837,8.229480461791503
3154,8.225981649108508
2667,8.225462028348192
3085,8.213519103625377
1722,8.21282086311997
3695,8.204706341648208
5548,8.20309053932559
4319,8.198760522321505
5398,8.193969962139263
4655,8.183449700823692
831,8.18168334573093
4983,8.177281293467862
5892,8.174873852630354
3985,8.17228583604161
3707,8.169206886249649
2292,8.163389126567006
3134,8.16316791649218
3739,8.162272117925314
1916,8.159926156239429
1296,8.157995401256912
2837,8.156649358281351
1786,8.156268886323268
986,8.147710617746615
3636,8.146345027078034
4412,8.142133540110914
1997,8.13995059782638
2233,8.138141599294116
3392,8.137631786265322
3010,8.132881348367455
3651,8.128584279862626
3608,8.125751911160206
3963,8.12375401843917
5848,8.121466572341768
594,8.120025703125272
3612,8.114901824387267
87,8.111594437427797
4992,8.110196637351985
4481,8.110121946540163
4027,8.108342440674932
2804,8.099593117055608
1545,8.098667795767492
2121,8.095089347335719
3047,8.093049799843941
2242,8.091473095031366
3528,8.091440316972523
1893,8.091230461011078
2570,8.089596789476253
1237,8.08502588930744
1189,8.084919637186097
4410,8.08316519799642
3333,8.0813489884018
2398,8.07120354462369
3524,8.06859214918368
4314,8.068439414773756
5097,8.065581388203448
1646,8.063964874380812
3781,8.06359005089278
1448,8.063232407744175
4580,8.060360807444582
3367,8.059362627606507
663,8.055901246039891
5984,8.05518811141303
5957,8.053473201934047
1330,8.051892092109199
2118,8.049555727205878
3272,8.048690739439362
4240,8.046075181493414
2099,8.044694482460825
5370,8.04430847848485
1931,8.043460793315292
654,8.042729468147005
14,8.040983396691448
2348,8.040027020947168
228,8.039547579493513
1468,8.034932572256073
854,8.030276301893675
3331,8.028675261557478
5404,8.025865372966834
4119,8.025534312457657
5429,8.025513026150328
4103,8.025106615191525
5484,8.01290360212223
2597,8.011779447213492
3477,8.009506396071938
1582,8.008249427873984
1626,8.007496327715192
1371,8.00474909090329
2477,8.004324677282792
3532,8.001364282394759
3817,8.001309213671645
4839,7.997917644633464
1369,7.99416756984059
487,7.991041031569484
2456,7.990847559943931
4513,7.988629067895876
2303,7.986461060731221
3802,7.985395084070641
5379,7.985353384291954
4333,7.973730857653653
195,7.972685564140198
1570,7.964162810307534
3139,7.963220056704148
3410,7.962826505911596
5456,7.95920951671468
2951,7.959071950419858
235,7.955896954549953
2693,7.954922962035839
4948,7.952407670745549
5777,7.952213498563904
5840,7.950184111065237
3819,7.947221413526035
2619,7.945581156286424
5458,7.944209730189659
229,7.942235727238043
430,7.940753510388821
4556,7.932912293557827
5113,7.931325016063156
270,7.929437441998395
4534,7.918872220512535
133,7.918706407380827
213,7.918180097701823
784,7.917672040186912
161,7.913326255313071
4493,7.913127523451107
3347,7.912619202645149
4631,7.912111602346808
4178,7.91083385912638
3606,7.910095423916162
642,7.897041916961792
4639,7.896058253725113
6017,7.895392306828023
5384,7.888728878954279
4568,7.8879559752783575
3562,7.881134784861489
832,7.8804594571038535
4675,7.879358817012186
1063,7.874072159191211
366,7.872602297963399
233,7.867057783457597
5235,7.864989267448319
4564,7.860176490283611
4409,7.86006694498998
5868,7.856514548290361
2246,7.849606511290837
5917,7.847502596405768
1809,7.844006946519463
760,7.8388369683757375
115,7.838265608357769
1421,7.836926909187986
734,7.829692435856446
463,7.826987623481968
3377,7.825442804345352
3550,7.824275624761636
2548,7.8124754773635585
3996,7.811252881624527
4452,7.806283185452101
1105,7.804598279858639
345,7.804332151393654
4710,7.7949316634031245
5121,7.793722999644002
4141,7.790327835960204
3218,7.789650933342755
2991,7.7885319932120325
4238,7.788357312003135
5623,7.78699110527709
5784,7.781229779371462
3002,7.779747383711984
224,7.777997131415359
1085,7.765653294549991
2774,7.7626759219726935
728,7.761862843198682
3919,7.751461319220055
3609,7.7450120905156705
5614,7.739304100240959
3782,7.73642993461318
3617,7.725828892770431
4769,7.723237755771982
5162,7.719798846987645
3786,7.713801261651514
2535,7.712846580058666
5462,7.710555924474772
2093,7.709489692401738
4468,7.702511537321887
3300,7.702114154303012
2331,7.69924816812289
5958,7.697106662408059
5192,7.694400727684457
4054,7.685595216661855
5545,7.684768886116559
4919,7.683801747623966
579,7.682567378050984
153,7.68087023276299
4861,7.680333713636469
4137,7.674055294590578
1209,7.672232766642143
66,7.6706634006670456
137,7.669549231466105
2190,7.667709483211004
2375,7.6656099549458405
4941,7.662454860636575
546,7.661963331340344
2302,7.659030006790852
5944,7.65708826408963
5106,7.653200351606192
3165,7.652593563505303
3414,7.64655811649679
1815,7.646005315984875
214,7.645482670995262
679,7.640214776384797
2445,7.633397111566584
2993,7.632881764909141
4366,7.630451167567075
3637,7.629564185332105
4053,7.625589777900924
5339,7.623165290150094
4801,7.620131301695367
958,7.618257301889086
5009,7.617925321986253
4145,7.613948831991058
2716,7.610006424163399
3913,7.605997265476109
2311,7.60365324576044
2728,7.598546512693405
1064,7.58931629469516
3094,7.589159073977163
3489,7.589091842154076
1621,7.5880127455486095
915,7.586916722509252
4327,7.586277659252668
2552,7.582477665318816
2033,7.582330640871895
2405,7.5812997657921875
452,7.578456220073383
68,7.577150386920385
3040,7.57564246159424
1765,7.574656750420666
1521,7.572074559700951
5266,7.569324550795524
584,7.56864873220464
1460,7.567317980033679
842,7.560854690778859
3578,7.559550797343492
621,7.5581196751275215
3428,7.5579104970795585
4088,7.549459621594736
1129,7.544373999033617
4670,7.5390623985719225
1779,7.533913770032168
4623,7.531813998511165
4086,7.525724342731095
5535,7.520074222301816
5237,7.518732027956522
5092,7.517904685210318
3878,7.51770687450737
1170,7.517082216143896
3762,7.50970695529435
5689,7.5089455505674465
1322,7.507289131050812
3204,7.506348497305598
2195,7.505414373173885
4681,7.505354404946819
3321,7.505347544930073
4858,7.50283392050105
4604,7.499046749611281
2060,7.499007551951287
343,7.497379243277006
139,7.497039898011942
445,7.495944696267438
2585,7.491114550146965
5421,7.486757187190976
297,7.4837474926790355
417,7.47764233799686
4284,7.477586727239525
4887,7.477304189686568
1377,7.475833319006091
681,7.471360292246442
3359,7.468445554551111
3740,7.466699076128003
3599,7.457419964858426
2763,7.455119170298708
3805,7.454635672717202
4561,7.453304954508474
2825,7.453240650631097
3934,7.4512992039693975
1609,7.449720805082528
5778,7.449169438583561
2460,7.449010564459288
347,7.446291173709234
4146,7.445114147135587
3638,7.442366680003
2423,7.440922915800776
223,7.439144106219677
5583,7.437269187303877
5012,7.4329675261399455
348,7.4319116260569915
779,7.430700342161339
2849,7.430048278037452
3552,7.428255988070359
2565,7.42473344018258
4829,7.42239348399995
5031,7.4193207856062315
413,7.417619226138407
287,7.417070213260375
4321,7.416677765656996
5080,7.415031941118788
4080,7.412112158417332
2603,7.410541636405196
4676,7.408073208320957
3820,7.406340951643673
6082,7.4044703469883055
4850,7.402296463401717
2464,7.401104129827813
2671,7.399898949261965
968,7.3996886477239485
1559,7.39758527039072
1781,7.397481541528728
4953,7.393108424057526
3259,7.391843937181835
100,7.389006136444351
2680,7.382266216203813
5217,7.380055874362865
1803,7.379709694733772
170,7.376363222680893
921,7.373529357466133
598,7.373452483111414
682,7.372220866051215
1731,7.370926257509435
1058,7.364891597539245
3745,7.363900374447062
212,7.357907283269824
3288,7.354137643902834
2938,7.351766394851821
2703,7.348973630870503
5510,7.3473726569591395
3415,7.345314536031871
3391,7.338460324444655
2359,7.337518008302739
1794,7.33687753228127
5348,7.336425983880378
159,7.330053226709741
4162,7.329766772439129
658,7.329234957633703
806,7.328150250467371
2182,7.3275669012760485
2756,7.327390914957894
2218,7.325375305760523
3049,7.319325717375437
4161,7.315119371917129
1272,7.31252107435948
3419,7.310035342415723
4143,7.308373673320552
5898,7.305362227027407
767,7.305312917059639
2304,7.304600240421541
3171,7.304322004916792
6114,7.303808836146385
4739,7.303770499213489
3564,7.295128581351096
3856,7.292701091247119
551,7.292253401787512
1150,7.289964962195208
4456,7.288482641006793
5773,7.2874809053380565
4462,7.280129544032809
1871,7.2778308516809105
4362,7.27682146241408
5587,7.274315829788985
4286,7.274132575000676
738,7.274088602290841
5193,7.2732525829485395
1416,7.272533398287461
1827,7.271709494254989
337,7.268044928710536
4693,7.267201273252961
2953,7.266452095034473
1242,7.264477975030468
4778,7.259431101511298
259,7.255976137364519
1837,7.254141193362834
873,7.2481906039972825
4502,7.248070423376233
5259,7.247967534317056
1776,7.24735363687693
244,7.24653639308217
3526,7.246092159908245
5594,7.240442969979099
4911,7.238497901578138
3566,7.2376511652574855
1550,7.234530523539091
5985,7.231246803117616
1612,7.231135419332242
1482,7.226903241400167
3911,7.225364620994017
507,7.225113335432271
2501,7.222789586433121
94,7.221708994816765
96,7.218849042084833
2637,7.2145713726465015
4288,7.212723213304451
4640,7.212001284204405
1336,7.20993101198352
1281,7.209508501785016
82,7.207877140059755
3048,7.202877884969761
3868,7.196734411731953
2562,7.193418997349187
4803,7.193293435980101
588,7.192716475585494
959,7.192126756796187
2007,7.1822307909004275
2383,7.177328621879839
2247,7.176594076490926
3014,7.175760727824984
2463,7.172600310918764
5189,7.16808359251464
4127,7.165781490983082
2323,7.165676052641398
4657,7.161798972564872
1098,7.159402700786257
5791,7.154346244784092
3948,7.154271425175371
4347,7.153181600646766
25,7.152452316920647
2648,7.1522017489366485
1145,7.150332027341573
241,7.149931100270235
4283,7.143925446453138
2665,7.143417685806991
689,7.136020730041876
4323,7.135782246641804
6037,7.1355995410520405
5309,7.134108807790885
3374,7.131422926915476
4607,7.130547508482924
331,7.1292877086476185
2184,7.123495705121721
1219,7.120924640549713
2162,7.120907544166084
3246,7.118650622197588
3076,7.118511715896094
969,7.114582011332552
3831,7.112577253274871
4701,7.1115051410723655
756,7.108675786973721
5896,7.104351538750258
580,7.101719062858743
4026,7.094085942214747
3543,7.090227885369031
1949,7.088740986190501
1393,7.088449849409561
1618,7.082948327208463
1099,7.081714340136503
2198,7.081690437027863
433,7.081190582894966
4896,7.079477234975798
26,7.075561231270249
5824,7.075165683224691
3117,7.074983955667071
1703,7.073598255696603
3498,7.07222005342283
5033,7.07015429563982
2116,7.062548314365075
1301,7.061454794420167
4136,7.059987321303709
1655,7.054602212785204
1086,7.052572062529952
4826,7.048856661340296
5264,7.047943213023315
770,7.034973498494429
1408,7.029015144415818
5466,7.028419464208661
2204,7.0241685211574305
5792,7.02265716371133
3479,7.0212841797629855
3825,7.018486449780842
382,7.013034239283551
781,7.0122000801829305
5951,7.012050828851349
1181,7.009445957235043
2253,7.0061265305334945
686,7.005675088030121
5232,7.004925063905678
1864,7.003021445010222
5710,6.999302203046129
4344,6.9983799785520775
5625,6.997491776740564
1412,6.992923051203293
3812,6.992010909863403
5925,6.986177387339114
4013,6.982211240188496
3896,6.975288698216772
267,6.973813685355678
5708,6.972613646101623
3146,6.97205089354918
2266,6.969474203689975
5109,6.9688040855482045
3485,6.966226163594313
2,6.966065609389065
467,6.9654900479297615
2393,6.965452428699402
3569,6.963306534011704
2415,6.9625022721203464
1591,6.960958754476758
3088,6.960068986237379
6083,6.954607689243583
307,6.9543053671236645
248,6.952924156761495
6076,6.951204848691651
2341,6.950292085612789
3559,6.949892903798335
2495,6.945009925173163
5478,6.94426021573309
545,6.943234535673443
1989,6.942825913002344
1326,6.9427312298820105
1502,6.942511975536145
1740,6.940576660964091
1033,6.940003456713389
4460,6.939916959767076
2083,6.939618233465246
1079,6.939156862966431
2676,6.938217860761248
3773,6.934957842962454
5130,6.931229921216356
1534,6.931102616364034
318,6.924043140046013
3422,6.921381748150002
5666,6.920075022287428
4395,6.919768860479598
3332,6.919730544602631
4872,6.919185754423296
3483,6.916722021926003
408,6.916146259681593
1503,6.913052250483012
506,6.907997735525109
869,6.906219469914496
2805,6.902714246192798
3382,6.902502010467029
4004,6.900558240717221
4249,6.898613192969157
4950,6.891554958619178
2488,6.8906265924493875
288,6.888760385800507
4738,6.884922955881173
1878,6.884231425063727
3530,6.883339521428086
67,6.881107293002531
4916,6.879911849660928
2943,6.879708795576947
2315,6.879091318806844
3537,6.877711283480914
4695,6.876637018719102
1855,6.872172465670164
4574,6.870222610961477
3850,6.869174167352959
1770,6.867229270946719
5716,6.861309828205597
5529,6.860511327582532
3972,6.859709088718162
2039,6.858443908390511
3460,6.858235133373971
1171,6.856968328407512
3689,6.856782320000873
941,6.85664658102989
1777,6.855978305405827
4208,6.850027253630431
5,6.849416217977408
2527,6.847728268178863
3193,6.846289657760862
1743,6.843660737183441
1957,6.843611856889357
4265,6.8424950966067675
3586,6.842364411961185
5007,6.83544906540164
5311,6.825556893548577
4860,6.821040033412926
2346,6.818523686343549
3747,6.81736648157983
582,6.8137843616153
4293,6.813330986913075
2438,6.812156671408709
1005,6.802849705380369
4716,6.80027281390948
83,6.798853362688209
5826,6.797191622201238
4994,6.7958085460979545
3729,6.795555880034486
405,6.793330517639029
3454,6.7924896233094305
109,6.789468518757025
1879,6.78859023354096
517,6.786614901830751
5300,6.785639703280926
696,6.782529379701493
3705,6.778807036498026
3254,6.778580735521499
1850,6.778445812444531
2435,6.772986910486326
1524,6.767309141937391
1227,6.766973138726125
4093,6.764103136834933
5289,6.763603269632064
1707,6.7635479749576275
2998,6.762525775772203
175,6.762443714551798
4682,6.762265818007526
5862,6.760246255862396
2573,6.757754780998059
2367,6.757204479462264
1057,6.755053277863504
1690,6.746222899466599
4776,6.7394835587506385
4389,6.737818473237786
5522,6.7364091219691735
1922,6.735154047785973
2185,6.733846411347167
3573,6.731565013413373
1706,6.73096369584288
2909,6.7304618218017485
2780,6.729412662680312
1950,6.728656403546372
4398,6.727082727450404
5722,6.72188207714017
3181,6.7193872947695805
2224,6.719157022034658
702,6.71668153871736
724,6.7143902862821445
4306,6.7139374243202035
2137,6.713485684126896
2417,6.710822651351182
5243,6.70992921263292
4524,6.706183592908203
1584,6.704297217404072
5834,6.6961312327835145
5536,6.695574121160305
2788,6.691285379300357
220,6.687654349288165
3203,6.686767073056924
5302,6.686085083903735
850,6.6834638322031115
3399,6.678584395685236
3005,6.6747385718316
1031,6.671436591869745
2379,6.670830086101016
2737,6.668617502457371
874,6.668114581206418
4852,6.666560469108732
2701,6.664882179207749
1218,6.660294054262065
1915,6.657337630992211
1558,6.655148056565014
720,6.653508564040924
1290,6.6531886459450265
5907,6.653143316225537
4537,6.650045820527258
2428,6.644304015448818
395,6.6441947167460045
1680,6.643573068251404
2843,6.642147968702489
5952,6.642123995242774
5460,6.641979682294439
2057,6.640358829199941
3222,6.6397087908130485
514,6.637048735337097
5659,6.636068725724286
2799,6.629535374504575
5203,6.626381107123923
373,6.6211945395232465
1039,6.620422712185461
1199,6.616514918205631
1489,6.614396017416129
4505,6.6098692174502105
384,6.607099037308618
751,6.606164994277371
2092,6.601911682435138
2819,6.598763797039093
1286,6.596040580788037
1186,6.595144185890807
2499,6.592293338918895
1688,6.5894227691369665
4296,6.588671131098219
1962,6.588263574017596
2659,6.585103143461164
3174,6.582602415494201
2896,6.582021721317506
3224,6.581480434338174
1108,6.578904611714043
552,6.578613480719086
1539,6.577645357192756
5748,6.57247161915598
5888,6.571732312687217
2522,6.5701179722904826
4849,6.56855745471499
2683,6.5679812539746365
4294,6.566580706769747
4007,6.564300479168541
3514,6.56342041546931
913,6.561737217677196
840,6.5609516959592895
5282,6.560449141261859
4504,6.5560303788702825
4207,6.554844159525769
4809,6.554655397086348
1695,6.553076481896212
4356,6.550744683346808
1983,6.548509489622713
4019,6.547790503094925
3520,6.547586320837611
4219,6.546890878016995
165,6.545454908299728
858,6.545322437439998
1877,6.5434662630216405
2691,6.542569454264018
1087,6.540039597542146
5380,6.538431703257316
1167,6.536201460740302
1574,6.528989215641793
3914,6.523477929788517
3499,6.519712244053513
3995,6.517138657510318
4867,6.515120487170631
2813,6.514541833549642
750,6.51345163528146
608,6.513144858929768
2767,6.513113815401993
1248,6.51307794378551
5146,6.511484046059286
5494,6.511137161945133
3093,6.510656945048055
1892,6.507913391938875
4758,6.50567124457823
5546,6.501652475911807
365,6.500415889808742
5663,6.494868833994371
3795,6.4938105652914935
3591,6.493100892292373
5513,6.490962869808798
309,6.489189884487381
1082,6.488197881230846
3723,6.487651845194433
3649,6.486946906219454
3752,6.485205284772989
5244,6.4828576984767
1821,6.4824470753914
3598,6.482423977431447
3322,6.482418904975054
461,6.4816631489131415
5480,6.479831775353656
2142,6.479772437221336
6003,6.47651571255843
5609,6.470862771227576
2835,6.470535399396203
5595,6.469227682928302
1255,6.462456184454179
1115,6.459679508593941
1602,6.459648948247347
1432,6.449142243906257
4299,6.44502944078413
3364,6.442727322991295
5165,6.439656321254226
3702,6.438373997749886
1122,6.43501946103137
462,6.434552065257858
1327,6.432014708614157
5065,6.431413711045715
1611,6.430473762804498
2657,6.43012889082729
243,6.429489158067767
2817,6.429266958138635
558,6.425126914281672
3715,6.420350775509703
1748,6.416554814843071
2022,6.4108470559143464
4646,6.4092329560076156
435,6.398309827862712
2179,6.39616860508854
4998,6.393218269625305
3625,6.390882405566127
5599,6.390730665744099
1076,6.389654232333815
2397,6.388320811520172
3212,6.386289060512176
773,6.38617865230128
75,6.386095519392623
2876,6.383684557851551
987,6.3819108816010415
940,6.380661044433977
5646,6.3787226014635445
2326,6.378002541960423
306,6.377777237335799
2725,6.377123787749201
3158,6.373278227885925
446,6.365847270794923
881,6.364057722199616
4175,6.363584653010699
4301,6.361678689380616
973,6.360169240936584
3903,6.356385518771187
4708,6.35341511797026
4050,6.353197481066854
824,6.347249604402874
3860,6.345518723227294
4051,6.344055438689553
4702,6.339304870312885
5202,6.33722101685737
2709,6.335331474139232
4068,6.333746412924001
604,6.333299651602122
3515,6.3246428251002165
2480,6.324404869028079
1484,6.323865381813081
4698,6.323752285070739
4884,6.319884370486723
5527,6.31758922936658
660,6.316814440319863
1676,6.315087533249155
193,6.3093243523516955
5736,6.305687124173727
33,6.304870618821386
2243,6.302585706059246
4373,6.302337810944994
3561,6.299091442717375
2476,6.298307676370924
2298,6.291250711720743
299,6.2901788320575065
4185,6.286128534438053
5580,6.285471761940046
3016,6.278633429237818
4936,6.278517433303887
4130,6.277272839338066
808,6.276343147896336
815,6.275433160458215
2679,6.2751530161440074
3249,6.2746717786796715
5771,6.272074506996334
2029,6.271856165284855
1306,6.266018925349497
5089,6.264681246425529
254,6.261567694880876
5746,6.260185679872978
5570,6.256485112788597
1567,6.256079421076517
399,6.2488107084106925
1720,6.24847643047678
222,6.247860002782603
917,6.246984498792332
3939,6.242289971248114
2775,6.240450355051266
4678,6.238340126409862
4055,6.236184795169218
4637,6.231552461359342
4843,6.22913171433349
3361,6.228463222177349
6115,6.226651025124176
5613,6.223032091107006
174,6.222293568972159
860,6.2218487099755295
3340,6.217531841239853
3439,6.217474331960872
793,6.20673684607791
3792,6.206251616355603
4955,6.205496392771678
3221,6.204062698067996
3881,6.20332382817649
5145,6.202381955270882
2952,6.200793762888454
6056,6.20039433946352
1004,6.198098398731959
3694,6.1968077861094475
2241,6.195936067217602
1691,6.192584660514024
3358,6.192360399362917
3025,6.190420021136175
2240,6.189031511523904
4938,6.187955471738093
562,6.1862255293009785
665,6.1817294692743285
942,6.179660111327563
3751,6.179173872443047
5821,6.17785012750214
3910,6.1775085640142064
4549,6.174641093897014
2699,6.1743691506477125
2194,6.172685436713529
4671,6.171696744047735
2732,6.17162212411688
4503,6.169655045899301
5603,6.169336958547254
759,6.168016574151741
3877,6.1653682286254945
2028,6.164261489353354
1395,6.162696124636388
3488,6.161137636841942
2641,6.159268733670864
2655,6.159187983348438
561,6.1571405238468015
4227,6.153474112391006
1541,6.151899126970873
3329,6.1480254756337
1474,6.147239446071425
2008,6.142833661838443
1293,6.1417103699510385
817,6.141652764851894
3521,6.141569594097647
5766,6.140366371570705
4171,6.137436069257635
896,6.137200654555645
2761,6.136632166681817
1747,6.1351999260926
262,6.130784772107627
3671,6.123764481628959
3291,6.121437018763486
2793,6.1208038875715935
5785,6.119125356470582
3691,6.1187333107104145
2102,6.117795368197886
4216,6.116558974160979
4874,6.116288554306881
591,6.114974230020825
3767,6.114363393194878
5981,6.113398369278763
36,6.11123000529435
1625,6.108160969470522
245,6.102894072651391
4658,6.102561535147979
2978,6.098997207354665
1978,6.096777505059544
5726,6.092673596617337
6039,6.090050834345483
4901,6.087391319996657
3438,6.0865893124974555
3264,6.086416499496071
5444,6.086297411876164
4526,6.086146428050216
1477,6.084404040619396
4558,6.08418078206424
3090,6.078028128366709
2546,6.074203464500531
350,6.068984493808704
3904,6.064248955610418
3845,6.063466540966986
3484,6.062242340231442
2515,6.061962838950771
362,6.059330667423487
179,6.054945744946369
3373,6.054588537030175
5775,6.053161030618653
5760,6.052121305376987
3864,6.050869394121826
3570,6.0352253484546114
1273,6.033147554961874
1909,6.029692806184538
4774,6.027698952501935
3973,6.018650268584808
5977,6.017789944082436
5841,6.01224820666985
3195,6.011632288731656
4158,6.010570482309931
991,6.008247404710319
4261,6.005820686561449
322,6.005720199599106
2373,6.003688532757846
4259,6.001525819492162
466,5.993558811337335
4204,5.9933002852209505
5942,5.9920809543263776
3109,5.9919867228205455
1313,5.991427452848011
2979,5.9903112245548575
4599,5.986552824753058
2227,5.98600795521627
4780,5.985745574818804
3682,5.985307686700128
1185,5.982506169753243
6057,5.982134627827572
1092,5.978206017873909
3142,5.971301038760607
2598,5.968504048290392
3301,5.967821498391529
5414,5.967113293047578
2606,5.966333988571256
2387,5.966029167481095
5741,5.966014344072856
2062,5.965504594223719
678,5.958377806734532
2798,5.955890377445755
3730,5.955100233384418
1572,5.952247124499487
1346,5.948392813321863
3086,5.9455699796698545
6116,5.945284120928339
5607,5.944302400500821
2681,5.940378128786745
215,5.937617141948454
644,5.937314673127876
1137,5.9371249793129115
4728,5.936430128516257
266,5.936248035356729
2208,5.936140218410898
3974,5.936055531041815
4277,5.92372589601462
5514,5.923718117103003
1401,5.923230816777911
965,5.9201879873936925
4626,5.919649721575827
3670,5.919257752418459
743,5.916691536038764
5744,5.915492133037873
6023,5.91430228842152
4805,5.913843718621533
5002,5.913183755301051
2733,5.911316859160547
3955,5.906868169987547
152,5.901724806200826
610,5.899590086152009
3000,5.89946931117108
41,5.894713338444988
1078,5.894646559897814
5036,5.893771941218624
4063,5.892400976976743
908,5.8901408381213605
4500,5.886006634503319
1103,5.8839930575554815
1252,5.8808744044753185
852,5.879628832950381
5492,5.8777330839644835
1148,5.876654512730195
2850,5.874217537831498
2564,5.873507238373839
984,5.869523014677036
5390,5.869193691910627
3402,5.868956282299302
104,5.86799040929436
1985,5.867352706916149
4886,5.866461934058853
5695,5.863241031415252
798,5.862851801590317
2347,5.861824457123335
2457,5.859782988794088
932,5.85709410130909
4961,5.854148590055424
5134,5.850539114978358
3317,5.8495828601194955
540,5.849524798169642
607,5.84450651191949
3669,5.843753033524173
753,5.841265450491364
2738,5.839310217150237
349,5.833902852261219
1581,5.832054796564599
4446,5.830442194606219
2785,5.829891761196823
1387,5.822337634477765
5337,5.819868404497214
4172,5.819816345833977
1042,5.817063947233258
1560,5.816098154961332
3019,5.812546747394847
5928,5.810777769546083
2660,5.8104103754147784
143,5.8094173063145895
304,5.808993597032849
6054,5.804003371524856
2296,5.803793687509889
4257,5.8024182942352
5091,5.802084760040106
477,5.798867127757519
5551,5.7941291936450545
4883,5.793740081172929
3788,5.792316123117633
705,5.785846898631162
5287,5.785814585159357
2187,5.785494849400621
2080,5.783908502856605
1533,5.780099790290657
261,5.779378200052643
3774,5.777775497243095
4199,5.773430791758952
3674,5.771006090402162
4480,5.7697781296244
5647,5.765846863754406
2168,5.765582736287648
156,5.762704411306647
3444,5.758402817449449
3930,5.75594304966556
2924,5.752941930516492
3234,5.752077780336241
3837,5.750402986895117
