,gamma
2615,8.945602611652939
1204,8.941002130459045
1249,8.939238867255069
200,8.937895216085474
5369,8.935836358598909
748,8.935443202859313
1067,8.933925663488486
3131,8.931623297890463
688,8.927224710700937
4697,8.92395643947906
5890,8.923934558917786
5268,8.923078808965586
4198,8.920176200569855
3171,8.919904379424834
4094,8.91626912310292
2007,8.916125903731537
160,8.914807183663134
3551,8.9039743448267
3210,8.903772462123515
5115,8.901976507626006
4493,8.901909921551914
4424,8.898759109014152
5934,8.895554896004096
1138,8.894369180933998
1011,8.89114320879838
1275,8.886778167154755
4880,8.885029369543457
123,8.883016939835434
5264,8.870616962428567
5861,8.868936033613839
271,8.868931476521782
4871,8.86860665050665
2948,8.867890466719523
1494,8.867317469581332
3154,8.866402863989151
528,8.866369172631027
3338,8.866209616300296
1390,8.861938114745588
2010,8.858661626157728
5229,8.858621913969994
5451,8.857982510316532
4523,8.856728172510905
5591,8.853608102265833
2623,8.849794063423996
906,8.849355017817725
5201,8.846582550265396
3121,8.845651481776004
2496,8.839916426023501
1158,8.83001342267985
4707,8.829552501267314
3556,8.829264680219188
5799,8.827086172503865
3141,8.823805616525027
5319,8.81595358339855
947,8.815179854603075
2881,8.81077875462254
2255,8.809743167835062
556,8.808806155085296
2692,8.807941469478633
3969,8.807310970401128
1455,8.806384458867797
2310,8.805890785877082
3356,8.805278612452774
5767,8.805142752695954
2412,8.801994519809366
393,8.801351056131834
2984,8.796598224147916
3887,8.790642601552241
5286,8.784799410524155
4474,8.784279432436543
2825,8.782271887887848
1688,8.778006204227442
2072,8.775661366034685
2689,8.775166110582155
4845,8.773475306948978
3629,8.772994183929258
3675,8.769975233420746
1715,8.762209827442938
1824,8.761711812027942
4884,8.760601770196065
3854,8.76043132658868
459,8.759182694004325
22,8.753211253461082
5258,8.747293887944139
5509,8.746026778024929
925,8.745328167235684
99,8.741393231669516
1537,8.738950989452919
5596,8.732402446575128
4382,8.731683831477246
1739,8.730891272115317
1019,8.727060776599165
1493,8.721781692206884
3251,8.71891162016998
810,8.715395426710241
4819,8.714403062658553
3797,8.712594221640837
4004,8.711433356765637
3274,8.710762738384721
1919,8.71008935792649
3624,8.7087551362959
2629,8.701765603771477
394,8.700951274904325
1497,8.695467968181822
2642,8.687998736614487
3497,8.687833782157593
5263,8.68698019408169
3373,8.685410909090129
1942,8.683237743376631
995,8.677095347236046
5523,8.676489723603822
4343,8.675953075298052
3873,8.67361460856232
3866,8.66464994730813
3960,8.664066676941207
1117,8.663850166226073
5161,8.662765825547611
464,8.658993417462673
4080,8.65428781028736
4913,8.653179594079752
2373,8.652632103492937
2714,8.64664354907268
4092,8.638700374304122
4794,8.634550312178511
2880,8.628312341792734
3061,8.62458110995062
5386,8.623290387327035
4249,8.622021355531368
184,8.617899096097222
3597,8.617510306373594
1813,8.613891335742824
1781,8.610467516408804
4831,8.602362428934262
2807,8.600112224942333
291,8.597629222126875
3654,8.596671280901747
5346,8.593636623924036
2071,8.592977738482656
2837,8.591592874706897
3057,8.589494541578219
774,8.586190099151661
4416,8.584768496940482
5200,8.580533651168102
4430,8.578005215184787
5806,8.576958241080849
5840,8.575648632657495
2440,8.571862147324637
4735,8.571718191981553
4339,8.569111842624348
2507,8.568663076521998
2159,8.566966630286572
5100,8.555830877382034
3054,8.549006087941219
1870,8.548809329619921
2597,8.54687781370692
344,8.54620210690431
2136,8.542871093886264
4786,8.542195838017857
2573,8.539683802162534
3263,8.538989143920364
5731,8.53793807007902
5737,8.535618993311862
1118,8.53550235145037
317,8.534394499413132
3956,8.532660762114734
4462,8.528254411559914
1787,8.52274335221449
5696,8.521979901205459
3277,8.521896344625308
77,8.520702052092865
1887,8.519806480549722
1936,8.519524253079933
5848,8.516602183436722
3856,8.51603121930773
3458,8.51567596948134
4177,8.514298704361646
3793,8.511036902650478
3199,8.509416594431627
1574,8.50901380486142
5909,8.507048706582239
2827,8.506910073299741
4827,8.50491012124444
706,8.504211053731892
3950,8.500473082331615
3543,8.50047065067462
4484,8.498185340011549
2400,8.493083668127197
3147,8.489099214814999
4501,8.4869033384418
4986,8.486874074532329
4248,8.483400036904017
1663,8.482024550993641
4319,8.478911411564871
2326,8.468837369358493
2053,8.46876370349227
2769,8.467424342415283
2111,8.463090281015411
2165,8.460114230809408
3698,8.456106750676119
5501,8.455809343121194
3157,8.454842812583554
3988,8.4511551266469
3088,8.446877383336568
1297,8.441537098827078
1647,8.441264333506968
4322,8.441204743446216
4490,8.440057647545423
1890,8.43771403209175
1723,8.426931963335248
3710,8.425578981588272
3370,8.423914179357253
5499,8.42212940611925
2092,8.421473487595815
1449,8.421428790417737
4415,8.420981636610742
2305,8.417713899187351
3742,8.414170053655322
986,8.41308840103919
2405,8.410022260134564
3395,8.407473604272683
831,8.406192270868708
2670,8.405969522242163
5833,8.393812852606198
3966,8.38904020502209
3013,8.387713772463728
4658,8.385485915748683
1917,8.38290033179711
3639,8.381914103213076
3137,8.376701009244783
2600,8.369619339665404
594,8.36689389501936
5551,8.36662417259741
4995,8.361427748239759
3527,8.36073407899084
5851,8.360626636887972
87,8.35900399228777
3336,8.357427330586674
2840,8.354274697002333
4413,8.352231465040369
3050,8.347269676701085
3531,8.346881641844751
4106,8.342985837302155
3611,8.340518717619666
2234,8.334843800472111
3615,8.332243131138751
2294,8.332132020181156
4122,8.329238285090383
1998,8.326719909931407
4317,8.325702127428787
1546,8.318027808869655
5401,8.314101067563751
5487,8.307242363754849
2119,8.3007832484
663,8.298972340759772
5895,8.298372000587992
4243,8.297845709751467
14,8.296210345960645
4030,8.295157291498963
1237,8.29494310779266
654,8.286127762350551
1189,8.277138739234648
3275,8.274163868059668
2459,8.273446364623572
854,8.272966013942582
2243,8.270622408149771
4583,8.268073420436448
3784,8.267192843611406
1469,8.265877481956302
228,8.260992885070207
1894,8.259325617535024
2122,8.259050930712243
3820,8.258336861993358
235,8.256379901864715
1331,8.252743084830803
4336,8.252292951247842
3480,8.251319520401402
5987,8.247840928081194
4842,8.246593513538182
1105,8.238160390681317
487,8.236022140564675
3334,8.228712394274083
1583,8.226912277697904
5843,8.223230198381433
2350,8.221157057466193
3822,8.22100083192184
1932,8.219130318858511
832,8.218309773627205
3535,8.216378807025002
133,8.215815372137573
3142,8.208991849885626
2100,8.208165314286884
430,8.204703061568654
4516,8.198438473488148
4559,8.19263829205817
1063,8.191781065651686
229,8.191654072958087
3805,8.189619080904777
5373,8.188652555786144
4772,8.187855769960427
5960,8.187379004375618
4678,8.184673077301436
195,8.184463428896914
4496,8.18243629453483
161,8.179946004705872
5432,8.179320685792655
115,8.17799759651613
3413,8.174361523910623
1627,8.173945068737202
5407,8.173775227923787
1370,8.17320662009762
784,8.172049474891152
1372,8.171811105793658
1571,8.170056098642249
4571,8.168548317121635
2480,8.168350576166565
4634,8.164651066775043
4537,8.16459234634891
4951,8.164426119343577
4642,8.164063289644133
5459,8.155816969260306
270,8.154229505943924
3609,8.154198921494487
642,8.149782155445813
5116,8.146627442566231
213,8.141000419847064
2622,8.140556245653071
6021,8.123848052527386
2954,8.119685872491104
366,8.119085293603375
2696,8.118671712311258
233,8.10995477429974
3350,8.107467097665525
4567,8.105883384349815
2538,8.101884248341722
5387,8.096809866852075
760,8.093582870614767
3380,8.08976739236746
4713,8.079177617374814
3565,8.074931565246164
5780,8.07294191636139
4181,8.065988325787814
5461,8.063935774122129
4412,8.058944350890457
463,8.05567835810004
4144,8.051990779619501
2247,8.051279098485987
4455,8.05120439583345
224,8.047578747272393
3553,8.043543855946242
3303,8.040559115149101
3221,8.036333552034906
1422,8.032836529119344
4241,8.028659829820764
734,8.016507655003185
1810,8.006948713509551
5238,8.002326867365657
728,8.001607139454473
5382,8.000149886511052
345,7.996471176540685
4861,7.994545524532197
5871,7.984547505916762
5124,7.983811579018733
3999,7.982799383611442
5195,7.981695414264885
2551,7.979649400894923
153,7.978898033832739
5920,7.978329774246029
4057,7.97660530664451
3620,7.975138999295359
4922,7.970014743631531
3005,7.966014068580623
2994,7.958950686710433
2777,7.948288187652455
5617,7.947539566057818
3785,7.946770575017201
3922,7.945942862625704
1085,7.94077881171758
3612,7.928665437542045
5787,7.922647108312472
66,7.917397297933275
5465,7.917143410757548
546,7.916852877044197
579,7.914835575673953
4864,7.908639108562288
3168,7.904603141159649
5626,7.904295038099138
137,7.901451700217439
3789,7.900301244626874
4140,7.899541791862146
4471,7.895769778077927
5548,7.893178804878881
214,7.886964994202882
4944,7.886544392989622
2333,7.884288132111399
2304,7.879975618457092
2196,7.869518739820544
2094,7.867515414842061
3640,7.861449814969727
1816,7.860688536504744
3881,7.855791615066573
1209,7.848737981874827
958,7.846315280839459
679,7.844455996757355
2996,7.840452887532024
1170,7.838852895744853
452,7.837489865870667
5165,7.832594005016967
915,7.829531084590295
2377,7.827896910744359
5961,7.8236614836085145
584,7.823042697644457
2191,7.8224557650064535
3097,7.816942341429663
3417,7.816447740603541
4089,7.8154021457880996
3916,7.812426559098709
68,7.812201457628714
4091,7.811488115978384
1766,7.805605068842697
4365,7.805176179943234
4330,7.8047202239396825
4056,7.80172991049383
4673,7.801534770768751
4804,7.79727841011149
4369,7.793287634965701
2448,7.79285847081982
2719,7.7903602289042455
1622,7.786874944796364
5109,7.785523486402052
2313,7.782670810672524
621,7.779427624067988
3431,7.778511492709708
3043,7.774227854863347
3492,7.773406986409998
5947,7.773178355518987
2407,7.766851143210245
3581,7.766126465446172
1064,7.766111066929817
4148,7.765433251859395
1461,7.765376766629831
1522,7.763476897994869
2731,7.762464231972756
3207,7.757469065607526
842,7.750019801203996
445,7.74892612191038
5342,7.748386047987982
2034,7.745260116205352
2555,7.741828051146849
223,7.741400063396396
4684,7.73963872934438
3324,7.738025906565179
5012,7.737754061917335
297,7.736838020395954
139,7.734911215774022
4607,7.733163518537609
5269,7.73007452536419
3765,7.725704449836297
417,7.721490814726671
343,7.71595992522544
681,7.713800426144646
1129,7.713769708041055
1780,7.70802996273402
347,7.70620736407509
5240,7.704055127475229
1323,7.699624392339014
2588,7.698889905821729
4083,7.697029749582127
1282,7.695562175573689
4287,7.694817751036839
4890,7.692967702826983
5095,7.69172183183122
348,7.687039216371147
3602,7.686106045008671
4564,7.68200689760192
4626,7.67858100563641
5692,7.675859540578507
3641,7.674462504746722
4956,7.673355412771032
4324,7.671957343227171
968,7.6706548738554385
2061,7.668992610981802
3743,7.667177000950731
3362,7.6660932185497135
287,7.6648459882586195
1610,7.663923930525096
1378,7.660038601998374
3937,7.659076786418009
413,7.655240111875235
5538,7.6519893117609525
3808,7.648064900325322
1732,7.6440537195208975
3823,7.641702103262242
4149,7.636653585000957
6091,7.633957498737569
4853,7.6323026095365645
2463,7.630321136525075
2640,7.624468839075175
2674,7.61957796062907
2219,7.618816375018071
598,7.615946359594011
2766,7.610087826557952
5424,7.607611668770197
2183,7.60681071898322
4832,7.605916568249894
5781,7.6047177464380935
4402,7.604616192588233
170,7.603379198048158
2425,7.60271184785926
2828,7.602576898006714
3555,7.599420240802288
3262,7.596346485614833
921,7.594355641210233
3394,7.592172660250444
5083,7.590765635169888
4679,7.586108138763241
4164,7.583279916607344
2361,7.58303813198444
2504,7.58170162179778
1560,7.580981900932146
2568,7.579373530254637
2852,7.5793247186340835
779,7.575707143145956
3418,7.574005766670363
3748,7.57277812956862
658,7.572181463484514
2467,7.570102498230179
100,7.567972212481033
1782,7.5614924349568335
1804,7.561054511937388
5015,7.558938076388443
767,7.5559242431474605
159,7.555749387713826
2606,7.555102455529083
4146,7.553741917791232
6132,7.552333085712643
4459,7.552216546205673
5586,7.551331437537857
682,7.551053917494843
806,7.550584936575324
212,7.54816650070141
5034,7.540255069597505
3174,7.540180675421595
1872,7.539829799628437
2706,7.5391535451052585
3291,7.5368081486182295
4465,7.5361697536355265
4742,7.529941123479844
2683,7.527145963229224
5220,7.524805921422786
1058,7.524571017866027
5901,7.52356732471756
1613,7.5230202156526245
1273,7.5208903869825265
259,7.520630474241515
337,7.518285609445485
4696,7.517634793814622
3859,7.517440668431719
4781,7.513721955495434
2941,7.512361196964087
551,7.5110674420035455
873,7.509847353878071
5988,7.508786459540825
4914,7.505270734235289
3567,7.505169637426098
738,7.504638602983463
3052,7.50424469053387
1795,7.504091386971701
4165,7.488025254547495
2759,7.487429408153696
3569,7.487419003927451
4289,7.4874161254113805
1483,7.483866014636086
5590,7.483826651497647
3422,7.48174643684773
244,7.481333045046629
94,7.474669726474263
2956,7.473015964197275
1828,7.471259257413601
1150,7.468116868974146
3914,7.46704838060705
5513,7.46193261739212
2306,7.4588501896908195
770,7.458783382922092
3529,7.4581227725748604
96,7.4569506164596575
507,7.453832210797792
4291,7.452658591782393
1417,7.449418065974335
1777,7.449320626848389
5351,7.448721382587689
959,7.445840463865514
4505,7.441498081698984
2565,7.433788588078252
1242,7.423573252747855
4660,7.418572445124341
5776,7.418405545612144
82,7.413823612545998
1838,7.412108693327868
1337,7.411356358564084
1551,7.395349921667195
588,7.394408745202395
2325,7.388464824385105
3377,7.388027280548921
4610,7.386281091835189
3871,7.383774596893688
3051,7.381626033862167
4643,7.379636773834603
5196,7.379191216994353
241,7.377224098838961
4130,7.3757330823573914
2185,7.367776537384819
25,7.3630628501607305
5262,7.3609931440330705
3017,7.359855975092229
969,7.358951238363763
2668,7.358079332248401
5192,7.357918380793584
1219,7.357704539009185
5597,7.349730580720713
3951,7.349560980603408
2248,7.348424352214562
3482,7.346409274008527
4806,7.343517389938314
4029,7.343228601437654
4704,7.340529005683225
689,7.336195031452608
1098,7.336002915694714
2466,7.335834344743371
6042,7.335444856850779
756,7.333568829443515
2267,7.333436272150061
1145,7.329834226358147
2385,7.328211387421046
580,7.325402639271234
4139,7.3253732199023505
2008,7.321779937019549
2651,7.3175120348975184
5312,7.316887733564762
3079,7.314605131922718
1741,7.30678531504062
3249,7.298587804011273
4286,7.297667730445409
4899,7.297654693087458
331,7.293976470786508
3834,7.2911365071762155
4350,7.291035315928541
4326,7.2770376329599
1099,7.270539505627156
2163,7.269455005199745
1394,7.269340999883216
3501,7.268611142514073
3546,7.265126307616152
1950,7.26052303460488
5794,7.25936020125998
5827,7.257063084522819
5010,7.253999421946843
2117,7.252773075240145
1619,7.252069081498382
26,7.249121990353226
1704,7.248954262485036
1302,7.248454447976659
5711,7.243943104396114
781,7.243598253307276
1086,7.2425497496443905
1181,7.242139428285634
4875,7.241050195305106
2199,7.237795565204767
4347,7.234382266096253
1656,7.2338105577236655
5899,7.232760089158079
433,7.225931386811123
686,7.225740901355722
1327,7.224718305478553
382,7.22282760023739
307,7.222048617072267
4829,7.218734046446909
3828,7.218449937775074
5954,7.217958412780009
2,7.2177062000794825
5036,7.215005464237836
3815,7.211076320042509
3899,7.208122168863106
1409,7.207590246334774
467,7.205192941034071
4016,7.200136854594513
3120,7.199464332372267
267,7.188362218514142
2205,7.187743774154948
4463,7.175865845577732
1865,7.175548219284269
1413,7.174402555889757
3149,7.174004864426506
5928,7.168461805057526
5795,7.16797304112134
5469,7.16696883976881
3572,7.164109639162689
3091,7.161155661647211
2254,7.160934851786615
3425,7.159593304014641
4741,7.158968078668358
318,7.153357365051123
4007,7.152865972458082
5267,7.152330063177617
5112,7.152150076848066
4252,7.152111377745682
6085,7.150427837097556
1079,7.149704361758536
6092,7.147539921639653
3488,7.145090959646624
248,7.144947963302608
408,7.139120406497128
869,7.135730759587386
288,7.131954874811142
3776,7.130497100529182
3335,7.126914722610408
1879,7.124759966701107
3562,7.122611482235644
1592,7.121394381692955
2808,7.117431797760088
1990,7.114564653923782
1503,7.1143291021294175
5829,7.113018651074567
2343,7.112567194237849
5133,7.112233713341217
2417,7.1106956315988645
5235,7.110691788828673
5713,7.109423540046919
5628,7.108966618622169
2498,7.108118761445247
2395,7.107516432481911
545,7.104406773712382
67,7.104173446500651
3486,7.102855875170552
1504,7.101390705388035
1535,7.099405276797889
4953,7.098640315767096
4211,7.098088369883923
1771,7.096804078482717
1033,7.095832572355746
5719,7.095765257479457
941,7.095621787471679
506,7.095201611995237
2317,7.093592530955105
2084,7.0909647494371235
4919,7.089000141083613
3692,7.084170328931927
3853,7.083397268312169
2679,7.082849744397178
3385,7.081372273092961
1778,7.06927978511701
5669,7.064646910838953
3540,7.062212209029707
5481,7.060805143509455
4398,7.059994812600752
3463,7.059985207723521
1856,7.051898175623862
3975,7.043105254652519
2491,7.041550331269537
3750,7.040170302369942
5532,7.037644897094819
3533,7.036912365747367
4698,7.034945535046987
582,7.033926969080651
2530,7.0336599430266835
1171,7.033295811224765
5,7.0294660410296235
2946,7.02262407399769
3589,7.0220039200085225
4719,7.021094500216421
1227,7.020958341113288
4124,7.020779205999077
1744,7.010441304449444
2369,7.009495484633722
3708,7.006074979168887
3457,7.0058262583777475
2040,7.004222515706297
5314,7.003723725958173
4268,7.003652191880948
1681,7.002206355232644
4997,7.001711918722258
2348,7.001388151475119
3196,7.000552901304952
1880,6.995776704438028
1958,6.992527005114149
83,6.9925067551496145
4296,6.987046046287423
696,6.98669026296818
405,6.985045238842501
3001,6.984720411383648
1851,6.980940086162812
4096,6.980496266328166
3257,6.968361473536885
1525,6.964575961294028
109,6.964141383466621
4863,6.9624027519819505
175,6.958653295814028
3732,6.9517649500085295
2846,6.9470530121290865
3206,6.945855016397393
2441,6.945850580576356
1005,6.944487599090085
1691,6.940163477130868
4309,6.938987353229773
1707,6.936829713741928
4779,6.935364608986889
2802,6.935031623876803
702,6.9348493043985755
517,6.931566782079156
1963,6.928983843827082
1708,6.926944689852927
1057,6.923685481311148
1951,6.922235879522979
724,6.91924999336867
5539,6.917264506037269
4685,6.916758981790554
2438,6.916746795547942
5305,6.915813042165784
2686,6.9147571160138215
4401,6.914155352458956
4527,6.912497390706376
1923,6.910684491354719
5910,6.908882717283209
3576,6.903265407289955
3184,6.90254513539156
1585,6.902072185803427
4540,6.901072785414167
2694,6.899837474192653
5246,6.8970942370877095
220,6.895822269589967
3008,6.895080644961285
2576,6.893365247561206
5303,6.893056016022523
3402,6.885394865105218
2186,6.8845738981416735
4855,6.878095094319334
395,6.877840054159443
2912,6.872473722665902
5666,6.872169030610331
4392,6.872142868148564
720,6.869278708511751
5292,6.868573053225118
2783,6.86498718717955
5865,6.864233634853741
850,6.861694647699878
874,6.859223657728429
2225,6.856050927389992
3917,6.855977433898916
2419,6.854246355049052
2791,6.851685486520108
1031,6.849295913000761
2138,6.847901510970947
5837,6.847848390849313
5725,6.841808657718681
1291,6.840694285934528
5525,6.8372439191304215
1218,6.833901799173559
5516,6.833311684500865
2740,6.831320850179374
514,6.830830237609336
3225,6.83070957837938
1878,6.829617676081161
2704,6.827193067279441
1559,6.822467964464436
2381,6.821158799567208
2058,6.820465591936795
1689,6.816537374245455
1540,6.8091398031821715
1916,6.807408299402076
1108,6.801548254724431
4852,6.799342856239956
3177,6.7985960360068685
1490,6.79594504327137
552,6.787162368103285
5662,6.785837240268142
4022,6.7854754052342585
1039,6.785155982321447
2525,6.7843694794661005
384,6.7832999528226035
2430,6.781829207391892
1186,6.781109947179362
1199,6.779842154699861
373,6.777674791577466
751,6.774405104129896
1287,6.773712465529248
4297,6.773598539797937
4210,6.771121776321273
913,6.769996019493126
4010,6.768251691929115
4222,6.766441786379814
5891,6.762515672322179
750,6.761616488857782
1822,6.7615415514130826
3517,6.76146291976364
2328,6.759338780422038
3523,6.758599330955495
5955,6.757604466431696
4507,6.754281854490536
3998,6.75315560521967
4508,6.752620087945928
858,6.748011653210807
2822,6.747506355599718
4761,6.7461334942649716
5463,6.744553940810212
840,6.740870601151139
2899,6.7400102077012916
165,6.737093377034376
2093,6.736589482973281
3227,6.7320260211639456
2502,6.730958632859241
4299,6.730620684256786
3502,6.726613744543812
5751,6.726467597523413
5206,6.724240512100203
365,6.722958929552706
2662,6.72258557263504
309,6.722553871922752
608,6.721547716590066
1984,6.720737959646583
2770,6.719594173069299
5285,6.718639554337517
4812,6.717107351083747
1696,6.716248588101769
5497,6.710365278737835
6006,6.708967360322437
1603,6.706128082596522
1167,6.70023920317756
3594,6.699965406734766
1087,6.698699174129824
5383,6.696319029865758
1893,6.687912746084581
2816,6.681624724547437
1575,6.679689315524352
4359,6.6794265547762155
1248,6.671636258534084
461,6.668935097328365
1082,6.665337109053321
3096,6.663467840084587
3601,6.662496886189666
3652,6.660790569201834
3367,6.65781674724692
3755,6.657761648021062
3798,6.65426052330914
3325,6.652189491190047
4870,6.6465525018812555
5483,6.645361029168472
462,6.642583467608452
5598,6.637432902824007
2479,6.633939360570288
4302,6.633564069541331
243,6.632884148038521
3726,6.6328470906829216
5612,6.632051642674202
1122,6.624339822032742
1612,6.624321495689713
1076,6.624010621467092
1115,6.623737166799344
2838,6.622449594056581
1433,6.6217170993426295
3718,6.620810760341691
5247,6.618494928253755
3628,6.614964548717665
2143,6.61148255657349
5149,6.610379484847621
4649,6.609560654978182
5549,6.607280047170252
2660,6.606169330344864
435,6.601170618075147
1255,6.601111906566811
2820,6.597918077187203
3705,6.595575716775847
5068,6.593771848415576
987,6.592393635389338
1328,6.59230387138827
75,6.588019684154122
3215,6.58113281050443
1749,6.575013702648725
5001,6.57446261213263
5749,6.573001621128313
446,6.571141354135824
824,6.562338057229076
558,6.558933283043063
3906,6.558641464484269
2728,6.556553442932581
4178,6.5528736096198665
3863,6.551729922050056
5602,6.550965337190134
3161,6.550303239507875
4705,6.547799098643044
1748,6.545192366573554
973,6.54397866756018
1692,6.543353986169798
881,6.543286545997338
4304,6.540498052350288
2023,6.53924732083433
5168,6.538836876335444
5788,6.538540616106573
604,6.529969654171186
2180,6.5288558620582915
193,6.5257772773142575
940,6.5252360141177785
4071,6.523504121207296
33,6.522854980458698
660,6.521461646718276
4701,6.520883411494223
4887,6.518947087573782
2879,6.51835337215587
2399,6.517884502643252
4053,6.509177372047253
4054,6.506447567577242
306,6.506061917856586
2483,6.505522984783631
3518,6.505412581390938
2103,6.498726763257603
4376,6.498099911438554
299,6.496841227150404
5205,6.496334973847917
2778,6.495331896117267
5530,6.4949161786661485
4133,6.489232747524636
3564,6.488331313540172
4711,6.481428861090439
815,6.479870274612857
4640,6.47912644041999
1485,6.478428632039518
773,6.478341937414045
5649,6.476110841061874
2712,6.473950291739507
3252,6.471043564277456
5739,6.464943332028584
1307,6.464114699879505
1004,6.460993583522584
1677,6.454499142440726
254,6.451349226389408
808,6.4511328301251645
2682,6.4483832190695205
917,6.4420844280065275
6044,6.441133865171586
4681,6.440376850833359
399,6.435401699763225
222,6.432282405226279
5092,6.431808322916101
2244,6.429287957159367
3019,6.428248419367803
4846,6.4227917188656685
2029,6.42014998196357
1568,6.419254624307998
5573,6.416174570015485
4188,6.41433091875452
4939,6.413991012440775
4058,6.413941914355141
793,6.412858904434105
3442,6.412496143294129
2300,6.412401215670577
1721,6.40828577767747
2030,6.4066181806682145
4958,6.405066826501906
3364,6.3983142058292986
174,6.3976462692462945
1475,6.394349245834758
3942,6.3913485326792925
3795,6.3892000900657395
6133,6.388848993499277
3224,6.383893968165516
4674,6.383869215045827
1294,6.3835499091016406
665,6.380180009566445
5583,6.378703050344606
3913,6.3744694112424
5774,6.373393738016097
4552,6.371147237474584
3884,6.364764213962803
3361,6.362608405640624
6064,6.361613721044741
860,6.359139241612615
942,6.358877508854689
3697,6.357834840994047
4506,6.3537190720234324
759,6.353589261037273
2702,6.350132590544282
1396,6.3479291256056225
561,6.34733327077327
3754,6.3466649637521995
3880,6.343479102652424
4219,6.338280052866892
3491,6.33762593239283
36,6.336865951844411
3028,6.334437088561122
896,6.333727278918875
4230,6.332820628350725
3343,6.332346206917229
1542,6.331357434974819
2242,6.329284910704958
2955,6.3285804674972335
5606,6.327222002573022
4941,6.324468011588783
2601,6.324340604455231
2241,6.324201029305287
3332,6.323787539178358
2644,6.321329271325559
5616,6.320200466415763
4529,6.319489602300473
817,6.3178135502042805
3674,6.317673333717401
562,6.315314401995187
245,6.3145900889573205
4174,6.31220921099081
3694,6.30805644317074
5769,6.305989484981714
4877,6.305539942663311
262,6.302499862572172
3867,6.300893611616972
3524,6.298998748996025
3770,6.298422303188873
2195,6.297147169851605
2735,6.2969495439046685
5148,6.296869383847341
5824,6.2963198889769805
5744,6.294907592844117
2658,6.293784702187814
350,6.29208173790167
4661,6.29150342988832
3294,6.29137417534635
5984,6.287065814257245
6045,6.283147497079495
1185,6.282826517625717
3958,6.282569539894393
2981,6.28122962267774
2009,6.279786978382735
4561,6.273770870971193
2764,6.266259218759162
5554,6.264199769438266
3376,6.2607973693035
2549,6.257662760064859
1626,6.2568905011888925
5945,6.255835209184247
5447,6.253983351739098
2228,6.249006877400541
362,6.2455601054081
1979,6.244894536259327
2684,6.244459058201587
1478,6.244275153405652
2796,6.244157412832687
3093,6.242561918559962
179,6.240909644674129
591,6.234580227795747
3267,6.2330412130621715
3848,6.229311137028598
965,6.226370740427756
3573,6.224728908017959
3907,6.220410868244625
5763,6.219938058273342
991,6.217951625772999
466,6.215457178907934
4904,6.21528551051975
5698,6.211267994410132
1910,6.210203328792074
4264,6.209423786190646
3198,6.206131570043741
1274,6.205335932766396
3487,6.2051886974142345
4783,6.201501678403099
4262,6.198448726856698
3685,6.1983792590302835
4207,6.197184176101561
2518,6.194525394971519
3441,6.1942578069875776
5844,6.190762506349696
5729,6.189954490888474
1388,6.189348196044559
2853,6.182182421937515
3976,6.180713526341841
6065,6.179549674173631
4777,6.175993727638406
3304,6.17349910720427
322,6.171510453459133
2567,6.171124924398509
3145,6.16132671047685
4602,6.161069404105048
2063,6.156687889434511
3112,6.151852924421032
5778,6.14624410492205
4629,6.142937912563133
644,6.141563023016819
1314,6.141329977904638
4161,6.14096446045392
6106,6.135151981472766
215,6.130156028855258
2375,6.128468524024455
678,6.1268380464645755
5980,6.124412336448601
3977,6.121896689208288
4731,6.1206781488591355
3089,6.117192487735764
1092,6.116497169904037
3733,6.116429793119984
4808,6.113595851975981
3791,6.110457094576911
2982,6.109645650799521
4066,6.106471545608507
5417,6.105784335616318
6135,6.103571855705392
2801,6.102887863200895
5280,6.0975267984341786
1573,6.097458754246192
3933,6.097429909040011
266,6.094101400341314
2609,6.090731560508326
5747,6.088817363595858
2460,6.087960934174192
932,6.0852774841066175
852,6.084769729544666
610,6.084500869608909
1137,6.082175717351591
2389,6.08204351702302
5904,6.08059632942239
6027,6.078206426394242
1347,6.075844580562399
1402,6.070664083877577
4503,6.069109827377203
753,6.068887609365089
908,6.068498292930215
743,6.067573378104346
798,6.062914455845441
2209,6.060588665453845
5610,6.05576946713363
104,6.053646417895438
152,6.0533916190006805
3673,6.051367441105718
984,6.049268821335912
3003,6.048857372613023
540,6.046937149798911
5495,6.0466255620023786
2823,6.044455752479972
3634,6.043862733013706
5005,6.040565731373776
1078,6.038845853044804
2736,6.038422418804789
4280,6.038255228243862
1103,6.0376030871634505
3405,6.033017612527843
2781,6.030751891892722
4889,6.029055913975232
3320,6.028796930422436
1252,6.026588647331663
2841,6.020380773480392
477,6.020028962281586
41,6.019536601789601
5137,6.019141502527381
304,6.017597079917709
5517,6.013206031795365
2321,6.009727333781025
607,6.009011394294647
1148,6.008853079570995
1986,6.00248634393324
2788,6.00213234923708
2188,6.001288069180267
3672,5.998579148606056
1582,5.996342264321506
4260,5.994532447660021
2349,5.99105005927708
1336,5.98802911775351
349,5.986252129503112
261,5.984028589877036
143,5.982013567184408
5039,5.9807590629417104
4285,5.975069819385059
705,5.974235801242787
4964,5.971082154040633
4483,5.9654429131129065
4202,5.964675093882876
4175,5.963247181635836
2685,5.963240914754767
1561,5.959669289659276
2741,5.9591066798908905
5094,5.957997048445092
1534,5.9558840958780195
5393,5.955314705379842
156,5.954538790966852
6061,5.953813000481522
5340,5.953384125617278
1042,5.9482534439991275
4886,5.945654450568969
4449,5.944830742232689
